Header,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation
9.08,0.91389752,14.7001295,105.91978588,0.5236131,0.95950421,-5.01814815,5.53128193,-3.00679763,-25.41733336,-17.43932845,-0.22371465,-2.71837779,0,-11.85542956,-11.32749701,-4.46257663,-55.56060274,-12.37346403,-15.80041786,0,0,0,0
9.085,1.12128278,14.74109856,106.00126102,0.52363565,0.9606377,-5.02488473,5.00217181,-2.61612715,-25.59014176,-17.26438667,0.1997489,-2.60352711,0,-10.68629913,-11.67991705,-4.52922004,-57.19442015,-13.09728633,-17.86889335,0,0,0,0
9.09,1.30680023,14.7789582,106.09970762,0.52360419,0.96178568,-5.03156583,4.4477103,-2.24177975,-25.78900133,-17.04035656,0.61431722,-2.45556461,0,-9.51088716,-11.99456081,-4.58227906,-58.74709913,-13.61437126,-19.90755035,0,0,0,0
9.095,1.46211412,14.80910347,106.2244427,0.52351794,0.96296063,-5.03820147,3.86268146,-1.88877513,-26.01731589,-16.75121426,1.00387447,-2.29411154,0,-8.33012303,-12.26253579,-4.6160345,-60.20319368,-13.93222429,-21.87486503,0,0,0,0
9.1,1.58246177,14.82511726,106.35538407,0.523373,0.96414624,-5.04479453,3.26669839,-1.57445922,-26.27039222,-16.42830026,1.40489545,-2.05454526,0,-7.14776446,-12.47293589,-4.65810129,-61.5533189,-14.08459539,-23.71938251,0,0,0,0
9.105,1.66148885,14.83294061,106.51289829,0.52315719,0.96535931,-5.05133855,2.64430885,-1.29421459,-26.54923681,-16.05144177,1.76151662,-1.8324782,0,-5.97258207,-12.61567475,-4.68021131,-62.78739703,-14.03393494,-25.4031124,0,0,0,0
9.11,1.70866666,14.83018309,106.67916323,0.52287567,0.96659093,-5.05784895,2.00684241,-1.04592032,-26.849679,-15.63708112,2.09378833,-1.56636897,0,-4.80658775,-12.70395779,-4.71257991,-63.90145202,-13.81642963,-26.86671331,0,0,0,0
9.115,1.71016177,14.80891081,106.8546025,0.52253317,0.96782507,-5.06431443,1.36870481,-0.85348267,-27.19366288,-15.20952669,2.44130405,-1.2140737,0,-3.64852568,-12.71469209,-4.74975538,-64.88777168,-13.46519986,-28.09502207,0,0,0,0
9.12,1.67416145,14.80051018,107.04553632,0.5221176,0.96909867,-5.07076537,0.68724537,-0.69836049,-27.62060298,-14.74904667,2.75743521,-0.75147211,0,-2.53751984,-12.67250439,-4.79428273,-65.73875535,-12.94222988,-29.01083481,0,0,0,0
9.125,1.61238704,14.74700714,107.22596752,0.52166746,0.97033582,-5.07714696,0.04797683,-0.57324957,-27.97895838,-14.27452524,3.05151291,-0.36637467,0,-1.40648144,-12.56336236,-4.86191611,-66.4636631,-12.30093421,-29.65349086,0,0,0,0
9.13,1.50621846,14.70600349,107.40985138,0.52114831,0.97160745,-5.08351489,-0.62842508,-0.49291332,-28.39010097,-13.77971769,3.31097315,0.09697729,0,-0.33820636,-12.38923312,-4.94909206,-67.04211823,-11.53202244,-29.98665642,0,0,0,0
9.135,1.37935005,14.64942625,107.58176847,0.52059252,0.97285851,-5.08983883,-1.29343164,-0.43970893,-28.80174892,-13.27977229,3.55875679,0.59214564,0,0.70891039,-12.16683048,-5.06460884,-67.48556824,-10.68348931,-30.05228207,0,0,0,0
9.14,1.22922527,14.58520741,107.74415123,0.51999793,0.97408631,-5.09612669,-1.95304264,-0.41442632,-29.20854835,-12.78204323,3.79079459,1.0957131,0,1.72190951,-11.90008374,-5.20735263,-67.79501017,-9.74423467,-29.82490349,0,0,0,0
9.145,1.07104772,14.51562064,107.89459242,0.51937142,0.97528352,-5.10237942,-2.60769173,-0.40058184,-29.62131906,-12.27961702,3.99780293,1.62088409,0,2.70275811,-11.60672243,-5.37384905,-67.97213061,-8.74981453,-29.35268636,0,0,0,0
9.15,0.90173523,14.43123952,108.0257661,0.51872203,0.97642342,-5.10858679,-3.23438103,-0.41331418,-30.03955516,-11.80317417,4.20894738,2.18396168,0,3.6581016,-11.28153733,-5.57021557,-68.02070772,-7.7122371,-28.66516056,0,0,0,0
9.155,0.73424702,14.36315982,108.14487841,0.51806109,0.9775296,-5.11477416,-3.87603985,-0.41250612,-30.4226804,-11.3171545,4.39616628,2.70127446,0,4.55849256,-10.95865186,-5.79160147,-67.94086325,-6.64542619,-27.79007291,0,0,0,0
9.16,0.58540324,14.2745074,108.21143985,0.51742879,0.97854982,-5.12090731,-4.47073826,-0.39619793,-30.66343173,-10.84001511,4.55265995,3.07153366,0,5.4431733,-10.64636832,-6.07215338,-67.74192104,-5.55749442,-26.7607306,0,0,0,0
9.165,0.3978243,14.23046396,108.29506594,0.51671521,0.97956422,-5.12703804,-5.10932512,-0.44549999,-31.15288565,-10.42471717,4.75489634,3.80936645,0,6.2262356,-10.2928732,-6.34472883,-67.40461999,-4.52560942,-25.6861354,0,0,0,0
9.17,0.25160901,14.18588235,108.34585503,0.51604375,0.98047621,-5.13313377,-5.72608259,-0.43256991,-31.46639178,-9.99222829,4.92936438,4.30312815,0,6.99028704,-9.98857051,-6.64633413,-66.96508521,-3.49280925,-24.55640605,0,0,0,0
9.175,0.140436,14.13981578,108.34594135,0.51540833,0.98129499,-5.13918933,-6.31251307,-0.38102237,-31.62614642,-9.56460391,5.07506339,4.62810506,0,7.72551217,-9.7268824,-6.9953983,-66.41569141,-2.49702435,-23.42186811,0,0,0,0
9.18,0.00558525,14.13470479,108.3569928,0.51471092,0.98207565,-5.1452355,-6.9276751,-0.37796717,-31.99412373,-9.20551381,5.26939783,5.26736931,0,8.37118984,-9.44483024,-7.33433521,-65.74584375,-1.58318485,-22.36980006,0,0,0,0
9.185,-0.06711551,14.13062025,108.32189196,0.51407338,0.98273123,-5.15124685,-7.51579701,-0.28678702,-32.09475614,-8.82021934,5.42840275,5.54349004,0,9.00520786,-9.23989001,-7.70182125,-64.98989465,-0.69876744,-21.38539664,0,0,0,0
9.19,-0.1434673,14.1597356,108.2922037,0.51340049,0.9833339,-5.15725215,-8.12750457,-0.20743734,-32.30571694,-8.46848262,5.60013812,5.97394428,0,9.5679425,-9.03968245,-8.0581577,-64.12651943,0.08669623,-20.52189851,0,0,0,0
9.195,-0.17750277,14.19746544,108.21155377,0.51275276,0.98381165,-5.16322489,-8.70668891,-0.09297122,-32.37132794,-8.15519672,5.80153332,6.26863267,0,10.09901246,-8.89202773,-8.44634997,-63.17932715,0.84081896,-19.81567136,0,0,0,0
9.2,-0.20408028,14.25586009,108.1356622,0.51207372,0.98422267,-5.16919422,-9.30009178,0.02706412,-32.48648161,-7.8534969,5.99444343,6.61921893,0,10.57969178,-8.76018151,-8.81939675,-62.13791747,1.49140502,-19.24824365,0,0,0,0
9.205,-0.20549247,14.32084313,108.0254045,0.51140537,0.98451406,-5.17512775,-9.86540292,0.16305714,-32.47839368,-7.59572157,6.24217481,6.84599978,0,11.03028716,-8.65974726,-9.20725123,-61.01892007,2.078524,-18.85223358,0,0,0,0
9.21,-0.17152322,14.41729072,107.91783465,0.51070414,0.9847256,-5.1810769,-10.44641305,0.32701556,-32.60539689,-7.3595402,6.46419387,7.25128067,0,11.4338339,-8.60675554,-9.56839586,-59.82747458,2.61207443,-18.61777496,0,0,0,0
9.215,-0.12104635,14.5166544,107.79405865,0.5099985,0.98483759,-5.18701102,-11.02086599,0.51776792,-32.55644915,-7.11737187,6.70270622,7.41492157,0,11.80994406,-8.57598047,-9.92876095,-58.56238451,3.07037708,-18.51358092,0,0,0,0
9.22,-0.04519434,14.6258439,107.65794255,0.50927773,0.98485364,-5.19294342,-11.58730559,0.7252244,-32.50291499,-6.89810402,6.95646118,7.59194602,0,12.15726582,-8.57974343,-10.28353261,-57.23292732,3.46654224,-18.53601903,0,0,0,0
9.225,0.05202535,14.73880246,107.51386163,0.50853513,0.98477378,-5.19887346,-12.14230695,0.94569058,-32.43666868,-6.69895502,7.22625065,7.75945818,0,12.48133456,-8.61056351,-10.62974003,-55.8420455,3.80374815,-18.66809496,0,0,0,0
9.23,0.16858864,14.85567719,107.36423943,0.50777122,0.98460239,-5.20480829,-12.69115437,1.17981298,-32.3561243,-6.51217476,7.51165657,7.91749528,0,12.78223831,-8.66752578,-10.96731885,-54.39461077,4.08371101,-18.8806839,0,0,0,0
9.235,0.30210146,14.97510258,107.21323682,0.50697603,0.98434301,-5.21075217,-13.23379112,1.42472414,-32.27358083,-6.33869781,7.8050253,8.06627299,0,13.06040349,-8.7447297,-11.29130491,-52.89369004,4.32557233,-19.15488391,0,0,0,0
9.24,0.45008205,15.09293685,107.05933234,0.50615367,0.98399755,-5.21670648,-13.76929296,1.67795206,-32.17937054,-6.17301008,8.11269249,8.20504341,0,13.31964188,-8.84144258,-11.61075679,-51.34360551,4.51912725,-19.46482227,0,0,0,0
9.245,0.61171718,15.20765967,106.90375241,0.50530692,0.98356889,-5.22267626,-14.29919769,1.94010739,-32.07330426,-6.01025576,8.4335941,8.33695124,0,13.56245336,-8.95665694,-11.92669898,-49.7497482,4.66662767,-19.78191709,0,0,0,0
9.25,0.78281787,15.3216862,106.75225617,0.50441806,0.98306274,-5.22866999,-14.82945188,2.20786947,-31.97054773,-5.84898704,8.75899706,8.46022016,0,13.78467282,-9.08392936,-12.23690221,-48.11550129,4.79050874,-20.09728663,0,0,0,0
9.255,0.96306652,15.4340787,106.6028715,0.50349912,0.98248276,-5.23468512,-15.36027018,2.4820674,-31.86623388,-5.68583089,9.09163572,8.58186774,0,13.98899404,-9.22391324,-12.54671838,-46.4465205,4.88380891,-20.38243533,0,0,0,0
9.26,1.15203588,15.54358158,106.45608818,0.50254586,0.98182804,-5.24073166,-15.89325815,2.76231274,-31.76264636,-5.51703893,9.43121325,8.70648643,0,14.17853935,-9.37728481,-12.86259565,-44.7516357,4.95146058,-20.61789829,0,0,0,0
9.265,1.34669028,15.65371063,106.31538598,0.50155125,0.98110583,-5.24681275,-16.4363794,3.04881429,-31.66746409,-5.33565019,9.76624246,8.83537097,0,14.34939114,-9.53831607,-13.18192003,-43.03420646,5.00939055,-20.79686293,0,0,0,0
9.27,1.54475031,15.76269285,106.17802172,0.50052122,0.98031375,-5.25292644,-16.98569987,3.3366032,-31.5745891,-5.14886167,10.11934284,8.9708338,0,14.50595988,-9.70837421,-13.51962565,-41.30386962,5.04339117,-20.89324081,0,0,0,0
9.275,1.74694187,15.87622885,106.04604848,0.49944823,0.97946339,-5.25907496,-17.5508766,3.62967096,-31.48644699,-4.94786824,10.46305391,9.12159696,0,14.643222,-9.88227528,-13.86061115,-39.56327157,5.07291583,-20.90289076,0,0,0,0
9.28,1.94708889,15.99485433,105.92589055,0.49832578,0.97855447,-5.26527,-18.14107102,3.92697704,-31.42499722,-4.71879994,10.79569377,9.2936795,0,14.76272491,-10.0595028,-14.22404904,-37.82338134,5.1069431,-20.79737239,0,0,0,0
9.285,2.14749577,16.11412479,105.80421967,0.49715815,0.97758047,-5.2714938,-18.73776641,4.21834524,-31.35958072,-4.49092017,11.15144289,9.47769377,0,14.87122579,-10.23574415,-14.60794808,-36.09013764,5.13912617,-20.59871905,0,0,0,0
9.29,2.34599761,16.23936951,105.68821463,0.49594733,0.97655272,-5.2777527,-19.35376908,4.50935338,-31.30695815,-4.24802785,11.50062612,9.67959369,0,14.96559271,-10.41122173,-15.01063432,-34.36998391,5.1819001,-20.27340528,0,0,0,0
9.295,2.56096195,16.36063531,105.57620233,0.49469624,0.97545747,-5.28403822,-19.96915203,4.81153455,-31.30104472,-3.99795139,11.82631559,9.95124092,0,15.07089967,-10.60683059,-15.44205221,-32.68049315,5.25631619,-19.75998134,0,0,0,0
9.3,2.75685683,16.48373126,105.46976153,0.49338163,0.97431416,-5.29034337,-20.59813072,5.09050308,-31.29159014,-3.74621939,12.17370162,10.21989636,0,15.16145916,-10.77316501,-15.88303889,-31.00591698,5.3264174,-19.15754175,0,0,0,0
9.305,2.94557671,16.60800545,105.37095759,0.49201769,0.97311964,-5.29666666,-21.23785164,5.36185429,-31.28604036,-3.48706759,12.51918374,10.48355037,0,15.24926233,-10.92692613,-16.3348578,-29.36091851,5.40668863,-18.41892319,0,0,0,0
9.31,3.14037809,16.7179036,105.26555853,0.4905982,0.97185894,-5.30298903,-21.85294875,5.617619,-31.29603767,-3.25395613,12.88280713,10.79831548,0,15.35544823,-11.07891311,-16.80753253,-27.75327852,5.50893974,-17.52946538,0,0,0,0
9.315,3.31896273,16.83942489,105.17731879,0.489123,0.97056497,-5.30932552,-22.49733194,5.86813423,-31.29572555,-2.99887319,13.22594175,11.06674416,0,15.44746541,-11.20574216,-17.26491953,-26.1779789,5.61518207,-16.52646866,0,0,0,0
9.32,3.49797405,16.94417907,105.08160991,0.48759914,0.9692133,-5.31565344,-23.11265174,6.09692235,-31.2902015,-2.77480317,13.5908187,11.35220415,0,15.55857874,-11.32298739,-17.73290447,-24.64391603,5.72753565,-15.39508825,0,0,0,0
9.325,3.66787588,17.03994417,104.98609266,0.48601997,0.96781446,-5.32196678,-23.71077488,6.30030746,-31.2857187,-2.57695797,13.97120515,11.64158339,0,15.67864101,-11.42155038,-18.20222908,-23.15027979,5.83034995,-14.16064692,0,0,0,0
9.33,3.84202756,17.10164971,104.89156471,0.48438699,0.9663514,-5.32826721,-24.25610072,6.48359887,-31.30579566,-2.41483333,14.33763547,11.95114185,0,15.83665459,-11.5067378,-18.66243995,-21.69745718,5.94111631,-12.80708543,0,0,0,0
9.335,4.01220989,17.15824166,104.79621977,0.4827036,0.96485062,-5.33454464,-24.77374518,6.64106486,-31.33642464,-2.30739947,14.73820781,12.27310129,0,16.00087111,-11.57912551,-19.10767752,-20.28882475,6.02511356,-11.39736038,0,0,0,0
9.34,4.16654834,17.21698497,104.70507098,0.48097358,0.96332497,-5.34081456,-25.29698857,6.77857086,-31.34561938,-2.2034829,15.14568654,12.5762964,0,16.15918718,-11.63126863,-19.54529114,-18.92708402,6.06634036,-9.96437914,0,0,0,0
9.345,4.33978998,17.23053711,104.59762164,0.47919813,0.96173631,-5.34704798,-25.71867751,6.87971274,-31.43385316,-2.20776323,15.57675473,12.99300253,0,16.36900943,-11.68717288,-19.98207685,-17.61596832,6.08599271,-8.50132217,0,0,0,0
9.35,4.4857915,17.26697257,104.5092773,0.47736558,0.9601437,-5.35328415,-26.17734162,6.96929304,-31.44236736,-2.19988354,15.99958209,13.25799262,0,16.54773993,-11.71583301,-20.39364514,-16.35773004,6.08498945,-7.05573092,0,0,0,0
9.355,4.6346289,17.29051595,104.40508821,0.47550223,0.95852133,-5.35949366,-26.59728339,7.03137995,-31.44968754,-2.24564743,16.44899141,13.55028119,0,16.74145859,-11.74922268,-20.82985342,-15.16605525,6.03180672,-5.65485152,0,0,0,0
9.36,4.78549762,17.29852738,104.29339187,0.4735954,0.95687409,-5.36569259,-26.97319377,7.06595025,-31.47801303,-2.35283661,16.90208757,13.86683605,0,16.95173888,-11.78320168,-21.27403797,-14.04446845,5.95855658,-4.31519171,0,0,0,0
9.365,4.93222356,17.29972812,104.17560009,0.4716373,0.95521539,-5.37187956,-27.31971751,7.07107208,-31.52783756,-2.51238255,17.35362742,14.20831918,0,17.16717649,-11.81456745,-21.73400753,-12.99797238,5.86455133,-3.06669099,0,0,0,0
9.37,5.07218432,17.3097264,104.0476403,0.46965382,0.95355426,-5.37806308,-27.66347021,7.05273499,-31.57300344,-2.70502552,17.82376093,14.56055593,0,17.37686674,-11.85328454,-22.22566846,-12.04758901,5.74487257,-1.93939965,0,0,0,0
9.375,5.20980954,17.32825552,103.90156755,0.46762256,0.95190555,-5.38423674,-27.99086131,7.00275923,-31.60487896,-2.95815462,18.29556992,14.90124659,0,17.57434745,-11.89922905,-22.73065941,-11.18775396,5.63994999,-0.96460772,0,0,0,0
9.38,5.33859628,17.33062678,103.76265525,0.46556811,0.95024464,-5.39043005,-28.30414918,6.93755822,-31.66817171,-3.2119724,18.75047113,15.28408415,0,17.8017737,-11.95131837,-23.29718193,-10.45020127,5.50347439,-0.07733733,0,0,0,0
9.385,5.45627043,17.34976429,103.61217483,0.46346855,0.94861299,-5.39662723,-28.61777761,6.83924544,-31.73584378,-3.51435757,19.19604244,15.66208581,0,18.00615267,-12.00780857,-23.8750097,-9.81429098,5.38488299,0.63856326,0,0,0,0
9.39,5.57205041,17.37257071,103.44945374,0.46134038,0.9470053,-5.40283192,-28.92713917,6.72228144,-31.79359555,-3.8385978,19.62653661,16.03294481,0,18.20992007,-12.07871665,-24.46915882,-9.29386463,5.25868661,1.17109409,0,0,0,0
9.395,5.68913693,17.40810985,103.2563559,0.45920116,0.94543626,-5.40907477,-29.25255146,6.58441581,-31.85022668,-4.16409673,20.00840778,16.48439105,0,18.40137807,-12.18326266,-25.12503906,-8.90501897,5.18208861,1.59145483,0,0,0,0
9.4,5.78337894,17.45989927,103.0745004,0.45701026,0.94390399,-5.41534303,-29.59300501,6.4202186,-31.91865329,-4.51242521,20.38814653,16.90775307,0,18.57201637,-12.28101126,-25.75925303,-8.63061268,5.10439468,1.83076816,0,0,0,0
9.405,5.87292557,17.51682447,102.88131124,0.4547851,0.94240928,-5.42164853,-29.94015754,6.23703516,-31.9819671,-4.86639383,20.72771473,17.34127897,0,18.73378123,-12.393719,-26.38245878,-8.47453786,5.04529678,1.8972566,0,0,0,0
9.41,5.94778707,17.60364318,102.6867082,0.45251356,0.94097737,-5.42799374,-30.32254945,6.0352529,-32.03508632,-5.22696388,21.03363389,17.75677308,0,18.85170234,-12.51339444,-26.97662171,-8.42163265,4.99571064,1.81226896,0,0,0,0
9.415,6.03423168,17.66482311,102.47733104,0.45021272,0.93956465,-5.43437299,-30.68586048,5.84297667,-31.90272773,-5.55891764,21.28405022,17.92108926,0,18.99185663,-12.64931441,-27.49347109,-8.47013907,4.92934625,1.49445046,0,0,0,0
9.42,6.06220927,17.8117021,102.28397243,0.44781412,0.9382722,-5.44085715,-31.15133775,5.57317401,-32.11220911,-5.92804125,21.49544446,18.58632065,0,19.01420456,-12.77054058,-28.06320937,-8.63142741,4.94475411,1.19985796,0,0,0,0
9.425,6.12492842,17.89069187,102.06781624,0.44539774,0.93696798,-5.44736423,-31.54476966,5.33435738,-31.99328073,-6.2655468,21.67566131,18.80765174,0,19.10527611,-12.91991059,-28.5542065,-8.87724285,4.88729389,0.71975183,0,0,0,0
9.43,6.16057665,18.04488798,101.87295332,0.44287752,0.93577527,-5.45394314,-32.01692919,5.05065964,-32.16765689,-6.64458549,21.77540536,19.44747821,0,19.08929957,-13.04609677,-28.86296848,-9.18125366,4.8515401,-0.01040932,0,0,0,0
9.435,6.17725218,18.17671356,101.65394581,0.44028024,0.93464006,-5.46059903,-32.48104557,4.74533232,-32.05524152,-6.98976269,21.83672855,19.68566818,0,19.06934932,-13.17940424,-29.30601732,-9.57997247,4.82188567,-0.59982544,0,0,0,0
9.44,6.20679066,18.31294139,101.46113406,0.43757661,0.93354068,-5.46731302,-32.93440815,4.4215079,-32.21729028,-7.38674344,21.80941815,20.336934,0,19.03325115,-13.2887249,-29.43565338,-10.0108639,4.76090452,-1.58159674,0,0,0,0
9.445,6.17966065,18.49163691,101.26106409,0.43478177,0.93256521,-5.47413828,-33.47062074,4.06547119,-32.12225067,-7.72224715,21.75123349,20.62275576,0,18.90943283,-13.38322662,-29.73862667,-10.52242359,4.72531578,-2.30270069,0,0,0,0
9.45,6.19590849,18.63495754,101.07545576,0.43186225,0.93159203,-5.48099754,-33.92708608,3.70354644,-32.20649585,-8.14568577,21.60338858,21.17840916,0,18.82109769,-13.4657732,-29.71410172,-11.0525288,4.65392983,-3.40064064,0,0,0,0
9.455,6.1875709,18.78231489,100.88474446,0.42884302,0.93070577,-5.48794977,-34.40210071,3.30682611,-32.23408714,-8.55250596,21.41045311,21.70016917,0,18.69667388,-13.53489974,-29.7568723,-11.6319114,4.5351474,-4.37995141,0,0,0,0
9.46,6.16456113,18.92031037,100.69617108,0.42569546,0.92989092,-5.49498467,-34.86089698,2.87660229,-32.21719472,-8.98088864,21.13637213,22.16403465,0,18.55057688,-13.57469571,-29.75083629,-12.23475919,4.40770849,-5.36952398,0,0,0,0
9.465,6.1313228,19.05200699,100.5121049,0.42241813,0.92914471,-5.50209526,-35.30587981,2.41973377,-32.16438846,-9.42853887,20.79149467,22.59152971,0,18.38596255,-13.58944101,-29.69570712,-12.86035744,4.25265032,-6.36080609,0,0,0,0
9.47,6.09376044,19.16327144,100.33133684,0.41901357,0.92846737,-5.50927678,-35.71528694,1.93579613,-32.09067123,-9.90495531,20.36745543,23.00499269,0,18.21639029,-13.57876005,-29.59389546,-13.4928601,4.05148901,-7.35521332,0,0,0,0
9.475,6.04194593,19.28152491,100.15834515,0.41548104,0.92787198,-5.51653278,-36.12181014,1.43037805,-31.9449659,-10.40255326,19.88030196,23.31881504,0,18.01515085,-13.5416213,-29.45411565,-14.13886672,3.8453669,-8.31269484,0,0,0,0
9.48,5.99209903,19.35990367,99.99052306,0.4118374,0.92733337,-5.52385262,-36.46872852,0.90691017,-31.77250441,-10.92531081,19.31580738,23.61880372,0,17.83829905,-13.48238427,-29.27916025,-14.78682601,3.55590793,-9.29889561,0,0,0,0
9.485,5.92628771,19.42187201,99.82965617,0.40806709,0.92687577,-5.53123713,-36.78164142,0.35498191,-31.54576092,-11.47553622,18.67886293,23.84016294,0,17.65348713,-13.39079317,-29.09314902,-15.43224706,3.21968213,-10.25894222,0,0,0,0
9.49,5.8490985,19.46711196,99.67749019,0.40417268,0.92650549,-5.53867647,-37.05261083,-0.21911565,-31.25333532,-12.06281632,17.96288998,23.96325636,0,17.46221759,-13.26781722,-28.88217446,-16.06408962,2.83218499,-11.20703776,0,0,0,0
9.495,5.76137499,19.49206708,99.53704288,0.400171,0.92622111,-5.54615844,-37.27518054,-0.80938367,-30.8966834,-12.68596277,17.1702408,23.98507073,0,17.273857,-13.11498228,-28.64218743,-16.68240249,2.38055563,-12.160325,0,0,0,0
9.5,5.65767492,19.49932319,99.41099227,0.39605612,0.92602885,-5.55367973,-37.45013949,-1.41805304,-30.47245086,-13.34915271,16.30662262,23.89314961,0,17.08871924,-12.9306327,-28.38356169,-17.29191262,1.86969685,-13.10487106,0,0,0,0
9.505,5.51476705,19.49737694,99.29332947,0.39182348,0.92592921,-5.56123978,-37.58501701,-2.07286291,-29.98376483,-14.06362424,15.39926739,23.68657452,0,16.89538474,-12.70305229,-28.15324967,-17.9070266,1.3324345,-14.03545629,0,0,0,0
9.51,5.40754007,19.45722803,99.21420664,0.38750558,0.92591761,-5.5688023,-37.64455436,-2.66470773,-29.42352672,-14.79075186,14.34800713,23.34286903,0,16.76306091,-12.47842753,-27.791808,-18.51476397,0.69925113,-15.01783693,0,0,0,0
9.515,5.25228961,19.42378194,99.1524364,0.38307464,0.92601357,-5.57638124,-37.67417205,-3.29920045,-28.79874851,-15.57956615,13.25767571,22.8672399,0,16.61118514,-12.20695588,-27.45833509,-19.13314612,0.07095421,-15.95622613,0,0,0,0
9.52,5.10006025,19.37241516,99.11673089,0.37856342,0.92619502,-5.5839664,-37.64776561,-3.90726743,-28.10154315,-16.39603071,12.08124628,22.23689937,0,16.50235723,-11.93326156,-27.08794366,-19.79015305,-0.56877955,-16.90585472,0,0,0,0
9.525,4.90184563,19.32954295,99.11157754,0.37393815,0.92649669,-5.59153915,-37.58293826,-4.54744235,-27.36694321,-17.28871834,10.83850307,21.50031469,0,16.36755231,-11.59838588,-26.68218329,-20.42997281,-1.1822596,-17.80426563,0,0,0,0
9.53,4.70434387,19.27510672,99.14191974,0.36923329,0.92687586,-5.59909948,-37.46266856,-5.1535987,-26.57417505,-18.2190529,9.51222316,20.61185424,0,16.27615288,-11.2589431,-26.23870528,-21.12044862,-1.74941687,-18.69788037,0,0,0,0
